2951,4553
3156,1825
998,3561
44,1025
1525,2868
2534,2188
1458,3119
4418,1414
4538,630
2702,1245
1756,581
865,1928
4567,4293
3067,2919
518,697
754,437
358,4123
4479,2930
3393,1194
155,2652
4885,853
4606,2086
2458,2913
1446,1544
3401,1737
3461,3263
2689,1056
3222,2657
118,1278
2748,2657
4205,1983
4560,1443
1024,3658
1168,4506
2401,401
1884,1205
3134,1520
4983,2270
3018,2617
987,617
3683,4387
2261,1355
4723,4397
270,770
221,2967
3957,4516
1099,4724
1058,4553
3354,4653
1678,1204
2985,946
545,3474
887,1364
1877,4567
2380,856
4154,3197
2874,1199
3949,589
1045,3883
2290,2423
3496,4977
1573,1887
2813,770
370,1710
766,513
3198,2723
3388,2909
14,2374
2519,3212
1705,3249
1237,1975
333,1148
112,2193
2902,2615
283,4003
1399,4736
1465,3775
2912,1989
2647,777
1166,4628
4438,3868
2406,2536
2569,1640
1001,139
3276,4249
3753,425
1199,2436
3878,4893
1637,66
2648,4161
1578,1630
668,4448
810,3989
688,4192
1470,3227
1363,1112
2889,4142
1566,1930
1908,4143
3102,2440
2930,1931
858,2653
1576,2883
4479,3807
4776,406
217,2863
877,1068
470,638
3235,4966
1249,1095
2096,3416
2170,2161
2500,1590
981,3468
654,2361
2662,4787
2872,3817
4337,3849
1604,4146
3191,5
643,4290
2293,4902
2331,2630
3525,2180
3534,4295
258,658
1991,722
2944,4550
4174,832
3652,3647
3780,176
593,3750
1501,2239
4495,3668
3799,3476
3996,926
3013,804
2535,3859
135,4569
323,1625
600,4056
2540,2345
577,3894
3540,279
2033,3556
2484,2961
4340,795
1426,4698
1546,2892
1157,4469
4368,1260
3050,4198
211,1965
3067,3684
824,1771
2404,2222
123,4874
2768,421
3346,3847
2564,2713
2084,1825
3936,1420
1629,4362
1050,1648
3713,1729
1729,264
4325,1858
3393,4274
3106,4842
2157,923
1858,430
2945,4076
4879,2616
2266,3220
1749,1779
4228,3798
4519,4112
2685,1822
2744,3681
2719,925
4990,4596
1982,2067
3756,2545
3098,4919
3066,3019
3670,4532
4812,4049
4113,41
2384,1801
4790,3375
4055,4454
322,1798
1323,2615
3849,3813
4597,1684
1324,59
1750,2885
1239,2753
4176,1239
4728,3026
673,1045
512,2667
3752,1694
2416,2974
2538,4694
4088,4780
543,894
52,2828
240,3306
865,782
17,3535
3218,2362
1323,1921
1471,1116
976,52
3154,2525
2039,4732
4773,3585
507,3612
1639,847
3787,4400
2406,602
3,3210
4221,1359
1324,46
182,2477
2446,4380
3964,1399
4555,1133
4268,30
399,4055
3581,2682
2052,2913
3800,3517
3185,3408
3379,3982
726,3729
4666,229
142,3819
4975,1062
3318,1699
4996,2044
1232,1647
4270,1489
2929,4676
530,3788
3229,2905
3686,2665
994,4300
684,944
463,626
912,907
4138,273
3918,2686
148,2574
